Issue key,Issue id,Status,Created,Updated,Assignee,Creator,Description,Summary
DEMO-128,10400,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-127,10300,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-126,10209,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-125,10208,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-124,10207,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-123,10206,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-122,10205,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-121,10204,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-120,10203,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-119,10202,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-118,10200,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-117,10201,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-116,10199,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-115,10196,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-114,10195,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-113,10197,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-112,10198,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-111,10194,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-110,10193,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-109,10192,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-108,10191,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-107,10190,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-106,10189,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-105,10188,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-104,10187,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-103,10186,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-102,10185,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-101,10184,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-100,10183,Backlog,07/Jun/18 11:34 AM,07/Jun/18 11:34 AM,,jiraadmin,,KillJira
DEMO-99,10181,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-98,10182,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-97,10180,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-96,10179,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-95,10178,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-94,10177,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-93,10176,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-92,10175,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-91,10173,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-90,10174,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-89,10172,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-88,10171,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-87,10169,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-86,10170,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-85,10168,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-84,10167,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-83,10166,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-82,10165,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-81,10164,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-80,10163,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-79,10162,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-78,10161,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-77,10160,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-76,10159,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-75,10158,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-74,10157,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-73,10156,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-72,10155,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-71,10154,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-70,10153,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-69,10152,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-68,10151,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-67,10150,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-66,10149,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-65,10148,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-64,10147,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-63,10146,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-62,10145,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-61,10144,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-60,10143,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-59,10142,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-58,10141,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-57,10140,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-56,10139,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-55,10138,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-54,10137,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-53,10136,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-52,10135,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-51,10134,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-50,10133,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-49,10132,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-48,10131,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-47,10130,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-46,10129,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-45,10128,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-44,10127,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-43,10126,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-42,10125,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-41,10124,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-40,10123,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-39,10122,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-38,10121,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-37,10120,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-36,10119,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-35,10118,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-34,10117,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-33,10116,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-32,10115,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-31,10114,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-30,10113,Backlog,07/Jun/18 11:33 AM,07/Jun/18 11:33 AM,,jiraadmin,,KillJira
DEMO-29,10112,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-28,10110,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-27,10111,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-26,10109,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-25,10108,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-24,10107,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-23,10106,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-22,10105,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-21,10104,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-20,10103,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-19,10102,Backlog,07/Jun/18 11:32 AM,07/Jun/18 11:32 AM,,jiraadmin,,KillJira
DEMO-18,10101,Backlog,07/Jun/18 11:31 AM,07/Jun/18 11:31 AM,,jiraadmin,,KillJira
DEMO-17,10100,Backlog,07/Jun/18 11:31 AM,07/Jun/18 11:31 AM,,jiraadmin,,KillJira
DEMO-16,10015,Done,23/May/18 5:37 AM,01/Jun/18 1:31 PM,jiraadmin,jiraadmin,,Issues like this one that are marked as fixed in a released version do not show up in Work mode but are included in the reports
DEMO-15,10014,Done,21/May/18 6:05 AM,30/May/18 6:07 PM,jiraadmin,jiraadmin,,Issues like this one that are marked as fixed in a released version do not show up in Work mode but are included in the reports
DEMO-14,10013,Done,17/May/18 9:59 PM,29/May/18 5:35 PM,jiraadmin,jiraadmin,,Issues like this one that are marked as fixed in a released version do not show up in Work mode but are included in the reports
DEMO-13,10012,Done,19/May/18 9:44 PM,31/May/18 2:39 PM,jiraadmin,jiraadmin,,Issues like this one that are marked as fixed in a released version do not show up in Work mode but are included in the reports
DEMO-12,10011,Done,23/May/18 11:24 PM,02/Jun/18 2:22 AM,jiraadmin,jiraadmin,,Issues like this one that are marked as fixed in a released version do not show up in Work mode but are included in the reports
DEMO-11,10010,Done,27/May/18 7:45 AM,03/Jun/18 4:20 AM,jiraadmin,jiraadmin,,Issues like this one that are marked as fixed in a released version do not show up in Work mode but are included in the reports
DEMO-10,10009,Done,29/May/18 12:07 PM,04/Jun/18 11:07 AM,jiraadmin,jiraadmin,"*To delete this Sample Project _(must be performed by a user with Administration rights)_* 
- Open the administration interface to the projects page by using the keyboard shortcut 'g' then 'g' and typing 'Projects' in to the search dialog
- Select the ""Delete"" link for the ""DEMO"" project

*To delete the Sample Project workflow and workflow scheme _(must be performed by a user with Administration rights)_* 
- Open the administration interface to the workflow schemes page by using the keyboard shortcut 'g' then 'g' and typing 'Workflow Schemes' in to the search dialog
- Select the ""Delete"" link for the ""DEMO: Agile Simplified Workflow Scheme"" workflow scheme
- Go to the workflows page by using the keyboard shortcut 'g' then 'g' and typing 'Workflows' in to the search dialog(_OnDemand users should select the second match for Workflows_)
- Expand the ""Inactive"" section
- Select the ""Delete"" link for the ""Agile Simplified Workflow  for Project DEMO"" workflow

*To delete this Board _(must be performed by the owner of this Board or an Administrator)_*
- Click the ""Tools"" cog at the top right of this board
- Select ""Delete""","Instructions for deleting this sample board and project are in the description for this issue >> Click the ""DEMO-10"" link and read the description tab of the detail view for more"
DEMO-9,10008,Done,31/May/18 12:07 PM,05/Jun/18 11:45 AM,jiraadmin,jiraadmin,,As teams develop with Kanban they get better at reducing average resolution time (aka Cycle time). The Control Chart in the Reports shows this information
DEMO-8,10007,Done,02/Jun/18 12:07 PM,06/Jun/18 11:12 AM,jiraadmin,jiraadmin,"*Creating Quick Filters*

You can add your own Quick Filters in the board configuration (select *Board > Configure*)","Filters at the top of the board allow you to quickly cut down the shown items >> Try clicking the ""Recently Updated"" to hide work items not updated in the past day"
DEMO-7,10006,In Progress,02/Jun/18 12:07 PM,05/Jun/18 2:07 AM,jiraadmin,jiraadmin,"*Setting Constraints*

You can set limits (constraints) for columns on this board by editing the board's configuration (select *Board > Configure*)",... so 2 work items violate the limit and cause the column to be highlighted
DEMO-6,10005,In Progress,29/May/18 2:07 AM,04/Jun/18 7:30 AM,jiraadmin,jiraadmin,,Work In Progress (WIP) limits highlight delays. This column's limit is 1...
DEMO-5,10004,Backlog,28/May/18 12:07 PM,28/May/18 12:07 PM,jiraadmin,jiraadmin,"*Creating Columns*

You can also add columns to this board by editing its configuration (select *Board > Configure*)","Work items flow through different stages from left to right >> Try dragging this card to ""Selected for Development"""
DEMO-4,10003,Backlog,25/May/18 12:07 PM,03/Jun/18 10:02 AM,jiraadmin,jiraadmin,,Work items are ranked in priority order (from top to bottom) >> Try dragging this card over the card below to rank its priority lower
DEMO-3,10002,Backlog,06/Jun/18 12:07 PM,06/Jun/18 12:07 PM,jiraadmin,jiraadmin,"*Creating Issues*

When you click ""+ Create Issue"" you will be asked for the correct project (select ""DEMO"").","Add work items with ""+ Create Issue"" at the top right of the screen >> Try adding a new card now"
DEMO-2,10001,Selected for Development,05/Jun/18 12:07 PM,06/Jun/18 6:55 AM,jiraadmin,jiraadmin,"*Creating Swimlanes*

You can create your own Swimlanes for this board by editing its configuration (select *Board > Configure*)","Kanban boards are often divided into streams of work, aka Swimlanes. By default, Kanban boards include an ""Expedite"" swimlane for items marked with the highest priority (like this one)"
DEMO-1,10000,Backlog,06/Jun/18 9:31 AM,06/Jun/18 9:31 AM,jiraadmin,jiraadmin,"*About Kanban*

[Kanban|http://en.wikipedia.org/wiki/Kanban_(development)] is part of the Toyota Lean Manufacturing methodology but was popularised for use in IT by David Anderson. Broadly speaking it aims to optimize outcomes by: 
  - Prioritizing items that are added to the potential work list then only commencing work on items when capacity exists to take them on 
  - Tracking items in progress so that items that have started are completed before new work is taken on 
  - Ensuring that items that are in progress do not get blocked indefinitely at any particular stage of the work 

You can check out many Kanban resources at http://agilemanagement.net/

*To close this view of this task (called the Detail view), click the cross in the top right corner*","Kanban cards represent work items >> Click the ""DEMO-1"" link at the top of this card to show the Detail view - there's more on Kanban in the 'Description' section"
